"file","id","kind","type","audience","series","duration_s","dimensions","caption","hashtags"
"videos/ad-toyota-bumper-1-42.mp4","ad-toyota-bumper-1-42","video","Product ad","garages","","10.2","1080x1920","Your dealer is robbing you. Toyota Yaris Front Bumper from £119 (was £300) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-toyota-bumper-2-42.mp4","ad-toyota-bumper-2-42","video","Product ad","public","","10.2","1080x1920","Tesla repair quote made you cry? Toyota Yaris Front Bumper from £119 (was £300) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-toyota-bumper-3-42.mp4","ad-toyota-bumper-3-42","video","Product ad","flippers","","10.2","1080x1920","MG owners — you NEED this. Toyota Yaris Front Bumper from £119 (was £300) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-toyota-bumper-4-42.mp4","ad-toyota-bumper-4-42","video","Product ad","garages","","10.2","1080x1920","EV parts without the dealer price. Toyota Yaris Front Bumper from £119 (was £300) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-toyota-bumper-5-42.mp4","ad-toyota-bumper-5-42","video","Product ad","public","","10.2","1080x1920","POV: you found exact-fit parts. Toyota Yaris Front Bumper from £119 (was £300) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-toyota-bumper-6-42.mp4","ad-toyota-bumper-6-42","video","Product ad","flippers","","10.2","1080x1920","Pranged it? Don’t panic. Toyota Yaris Front Bumper from £119 (was £300) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-toyota-bumper-7-42.mp4","ad-toyota-bumper-7-42","video","Product ad","garages","","10.2","1080x1920","This is why your EV repair bill is mad. Toyota Yaris Front Bumper from £119 (was £300) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-toyota-taillight-0-43.mp4","ad-toyota-taillight-0-43","video","Product ad","garages","","10.2","1080x1920","Stop overpaying for EV parts. Toyota Corolla Tail Light from £109 (was £280) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-toyota-taillight-1-43.mp4","ad-toyota-taillight-1-43","video","Product ad","public","","10.2","1080x1920","Your dealer is robbing you. Toyota Corolla Tail Light from £109 (was £280) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-toyota-taillight-2-43.mp4","ad-toyota-taillight-2-43","video","Product ad","flippers","","10.2","1080x1920","Tesla repair quote made you cry? Toyota Corolla Tail Light from £109 (was £280) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-toyota-taillight-3-43.mp4","ad-toyota-taillight-3-43","video","Product ad","garages","","10.2","1080x1920","MG owners — you NEED this. Toyota Corolla Tail Light from £109 (was £280) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-toyota-taillight-4-43.mp4","ad-toyota-taillight-4-43","video","Product ad","public","","10.2","1080x1920","EV parts without the dealer price. Toyota Corolla Tail Light from £109 (was £280) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-toyota-taillight-5-43.mp4","ad-toyota-taillight-5-43","video","Product ad","flippers","","10.2","1080x1920","POV: you found exact-fit parts. Toyota Corolla Tail Light from £109 (was £280) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-toyota-taillight-6-43.mp4","ad-toyota-taillight-6-43","video","Product ad","garages","","10.2","1080x1920","Pranged it? Don’t panic. Toyota Corolla Tail Light from £109 (was £280) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-toyota-taillight-7-43.mp4","ad-toyota-taillight-7-43","video","Product ad","public","","10.2","1080x1920","This is why your EV repair bill is mad. Toyota Corolla Tail Light from £109 (was £280) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-toyota-bumper-0-44.mp4","ad-toyota-bumper-0-44","video","Product ad","public","","10.2","1080x1920","Stop overpaying for EV parts. Toyota RAV4 Front Bumper from £169 (was £430) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-toyota-bumper-1-44.mp4","ad-toyota-bumper-1-44","video","Product ad","flippers","","10.2","1080x1920","Your dealer is robbing you. Toyota RAV4 Front Bumper from £169 (was £430) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-toyota-bumper-2-44.mp4","ad-toyota-bumper-2-44","video","Product ad","garages","","10.2","1080x1920","Tesla repair quote made you cry? Toyota RAV4 Front Bumper from £169 (was £430) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-toyota-bumper-3-44.mp4","ad-toyota-bumper-3-44","video","Product ad","public","","10.2","1080x1920","MG owners — you NEED this. Toyota RAV4 Front Bumper from £169 (was £430) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-toyota-bumper-4-44.mp4","ad-toyota-bumper-4-44","video","Product ad","flippers","","10.2","1080x1920","EV parts without the dealer price. Toyota RAV4 Front Bumper from £169 (was £430) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/ad-toyota-bumper-5-44.mp4","ad-toyota-bumper-5-44","video","Product ad","garages","","10.2","1080x1920","POV: you found exact-fit parts. Toyota RAV4 Front Bumper from £169 (was £430) at Calibre Auto Parts. EV & hybrid repairs? Exact-fit parts, dispatched same day. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/ad-toyota-bumper-6-44.mp4","ad-toyota-bumper-6-44","video","Product ad","public","","10.2","1080x1920","Pranged it? Don’t panic. Toyota RAV4 Front Bumper from £169 (was £430) at Calibre Auto Parts. Pranged your EV? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/ad-toyota-bumper-7-44.mp4","ad-toyota-bumper-7-44","video","Product ad","flippers","","10.2","1080x1920","This is why your EV repair bill is mad. Toyota RAV4 Front Bumper from £169 (was £430) at Calibre Auto Parts. Flipping an EV or hybrid? Exact-fit panels, margin-friendly prices. 🔧 Shop calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-tesla-bumper-0-0.mp4","cmp-tesla-bumper-0-0","video","Price comparison","flippers","","11.2","1080x1920","Tesla Model 3 Front Bumper: main dealer £690 vs Calibre £289. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-tesla-bumper-0-1.mp4","cmp-tesla-bumper-0-1","video","Price comparison","garages","","11.2","1080x1920","Tesla Model 3 Front Bumper: main dealer £690 vs Calibre £289. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-tesla-bumper-0-2.mp4","cmp-tesla-bumper-0-2","video","Price comparison","public","","11.2","1080x1920","Tesla Model 3 Front Bumper: main dealer £690 vs Calibre £289. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-tesla-headlight-1-0.mp4","cmp-tesla-headlight-1-0","video","Price comparison","garages","","11.2","1080x1920","Tesla Model 3 LED Headlight: main dealer £610 vs Calibre £249. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-tesla-headlight-1-1.mp4","cmp-tesla-headlight-1-1","video","Price comparison","public","","11.2","1080x1920","Tesla Model 3 LED Headlight: main dealer £610 vs Calibre £249. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-tesla-headlight-1-2.mp4","cmp-tesla-headlight-1-2","video","Price comparison","flippers","","11.2","1080x1920","Tesla Model 3 LED Headlight: main dealer £610 vs Calibre £249. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-tesla-bumper-2-0.mp4","cmp-tesla-bumper-2-0","video","Price comparison","public","","11.2","1080x1920","Tesla Model Y Front Bumper: main dealer £720 vs Calibre £299. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-tesla-bumper-2-1.mp4","cmp-tesla-bumper-2-1","video","Price comparison","flippers","","11.2","1080x1920","Tesla Model Y Front Bumper: main dealer £720 vs Calibre £299. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-tesla-bumper-2-2.mp4","cmp-tesla-bumper-2-2","video","Price comparison","garages","","11.2","1080x1920","Tesla Model Y Front Bumper: main dealer £720 vs Calibre £299. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-tesla-taillight-3-0.mp4","cmp-tesla-taillight-3-0","video","Price comparison","flippers","","11.2","1080x1920","Tesla Model Y Tail Light: main dealer £360 vs Calibre £149. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-tesla-taillight-3-1.mp4","cmp-tesla-taillight-3-1","video","Price comparison","garages","","11.2","1080x1920","Tesla Model Y Tail Light: main dealer £360 vs Calibre £149. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-tesla-taillight-3-2.mp4","cmp-tesla-taillight-3-2","video","Price comparison","public","","11.2","1080x1920","Tesla Model Y Tail Light: main dealer £360 vs Calibre £149. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-tesla-mirror-4-0.mp4","cmp-tesla-mirror-4-0","video","Price comparison","garages","","11.2","1080x1920","Tesla Model Y Wing Mirror: main dealer £300 vs Calibre £119. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-tesla-mirror-4-1.mp4","cmp-tesla-mirror-4-1","video","Price comparison","public","","11.2","1080x1920","Tesla Model Y Wing Mirror: main dealer £300 vs Calibre £119. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-tesla-mirror-4-2.mp4","cmp-tesla-mirror-4-2","video","Price comparison","flippers","","11.2","1080x1920","Tesla Model Y Wing Mirror: main dealer £300 vs Calibre £119. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-mg-bumper-5-0.mp4","cmp-mg-bumper-5-0","video","Price comparison","public","","11.2","1080x1920","MG4 Front Bumper: main dealer £430 vs Calibre £179. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-mg-bumper-5-1.mp4","cmp-mg-bumper-5-1","video","Price comparison","flippers","","11.2","1080x1920","MG4 Front Bumper: main dealer £430 vs Calibre £179. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-mg-bumper-5-2.mp4","cmp-mg-bumper-5-2","video","Price comparison","garages","","11.2","1080x1920","MG4 Front Bumper: main dealer £430 vs Calibre £179. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-mg-headlight-6-0.mp4","cmp-mg-headlight-6-0","video","Price comparison","flippers","","11.2","1080x1920","MG4 LED Headlight: main dealer £390 vs Calibre £159. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-mg-headlight-6-1.mp4","cmp-mg-headlight-6-1","video","Price comparison","garages","","11.2","1080x1920","MG4 LED Headlight: main dealer £390 vs Calibre £159. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-mg-headlight-6-2.mp4","cmp-mg-headlight-6-2","video","Price comparison","public","","11.2","1080x1920","MG4 LED Headlight: main dealer £390 vs Calibre £159. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-mg-bumper-7-0.mp4","cmp-mg-bumper-7-0","video","Price comparison","garages","","11.2","1080x1920","MG ZS Front Bumper: main dealer £330 vs Calibre £139. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-mg-bumper-7-1.mp4","cmp-mg-bumper-7-1","video","Price comparison","public","","11.2","1080x1920","MG ZS Front Bumper: main dealer £330 vs Calibre £139. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-mg-bumper-7-2.mp4","cmp-mg-bumper-7-2","video","Price comparison","flippers","","11.2","1080x1920","MG ZS Front Bumper: main dealer £330 vs Calibre £139. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-mg-headlight-8-0.mp4","cmp-mg-headlight-8-0","video","Price comparison","public","","11.2","1080x1920","MG ZS Headlight: main dealer £300 vs Calibre £129. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-mg-headlight-8-1.mp4","cmp-mg-headlight-8-1","video","Price comparison","flippers","","11.2","1080x1920","MG ZS Headlight: main dealer £300 vs Calibre £129. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-mg-headlight-8-2.mp4","cmp-mg-headlight-8-2","video","Price comparison","garages","","11.2","1080x1920","MG ZS Headlight: main dealer £300 vs Calibre £129. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-mg-headlight-9-0.mp4","cmp-mg-headlight-9-0","video","Price comparison","flippers","","11.2","1080x1920","MG5 LED Right Headlight: main dealer £320 vs Calibre £135. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-mg-headlight-9-1.mp4","cmp-mg-headlight-9-1","video","Price comparison","garages","","11.2","1080x1920","MG5 LED Right Headlight: main dealer £320 vs Calibre £135. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-mg-headlight-9-2.mp4","cmp-mg-headlight-9-2","video","Price comparison","public","","11.2","1080x1920","MG5 LED Right Headlight: main dealer £320 vs Calibre £135. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-mg-headlight-10-0.mp4","cmp-mg-headlight-10-0","video","Price comparison","garages","","11.2","1080x1920","MG5 LED Left Headlight: main dealer £320 vs Calibre £135. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-mg-headlight-10-1.mp4","cmp-mg-headlight-10-1","video","Price comparison","public","","11.2","1080x1920","MG5 LED Left Headlight: main dealer £320 vs Calibre £135. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-mg-headlight-10-2.mp4","cmp-mg-headlight-10-2","video","Price comparison","flippers","","11.2","1080x1920","MG5 LED Left Headlight: main dealer £320 vs Calibre £135. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-mg-bumper-11-0.mp4","cmp-mg-bumper-11-0","video","Price comparison","public","","11.2","1080x1920","MG3 Front Bumper: main dealer £250 vs Calibre £99. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-mg-bumper-11-1.mp4","cmp-mg-bumper-11-1","video","Price comparison","flippers","","11.2","1080x1920","MG3 Front Bumper: main dealer £250 vs Calibre £99. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-mg-bumper-11-2.mp4","cmp-mg-bumper-11-2","video","Price comparison","garages","","11.2","1080x1920","MG3 Front Bumper: main dealer £250 vs Calibre £99. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-mg-bonnet-12-0.mp4","cmp-mg-bonnet-12-0","video","Price comparison","flippers","","11.2","1080x1920","MG HS Bonnet: main dealer £640 vs Calibre £225. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-mg-bonnet-12-1.mp4","cmp-mg-bonnet-12-1","video","Price comparison","garages","","11.2","1080x1920","MG HS Bonnet: main dealer £640 vs Calibre £225. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-mg-bonnet-12-2.mp4","cmp-mg-bonnet-12-2","video","Price comparison","public","","11.2","1080x1920","MG HS Bonnet: main dealer £640 vs Calibre £225. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-mg-wing-13-0.mp4","cmp-mg-wing-13-0","video","Price comparison","garages","","11.2","1080x1920","MG HS Front Wing: main dealer £210 vs Calibre £89. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
"videos/cmp-mg-wing-13-1.mp4","cmp-mg-wing-13-1","video","Price comparison","public","","11.2","1080x1920","MG HS Front Wing: main dealer £210 vs Calibre £89. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-mg-wing-13-2.mp4","cmp-mg-wing-13-2","video","Price comparison","flippers","","11.2","1080x1920","MG HS Front Wing: main dealer £210 vs Calibre £89. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-byd-bumper-14-0.mp4","cmp-byd-bumper-14-0","video","Price comparison","public","","11.2","1080x1920","BYD Atto 3 Front Bumper: main dealer £520 vs Calibre £199. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carmaintenance #carinsurance #cartips #evlife #cardamage"
"videos/cmp-byd-bumper-14-1.mp4","cmp-byd-bumper-14-1","video","Price comparison","flippers","","11.2","1080x1920","BYD Atto 3 Front Bumper: main dealer £520 vs Calibre £199. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #carflipping #carflip #flippingcars #catscars #salvagecar #evflip"
"videos/cmp-byd-bumper-14-2.mp4","cmp-byd-bumper-14-2","video","Price comparison","garages","","11.2","1080x1920","BYD Atto 3 Front Bumper: main dealer £520 vs Calibre £199. Why pay more? 👀 calibreautoparts.co.uk","#evparts #carparts #tesla #mgmotor #byd #ukcars #watford #calibreautoparts #electriccar #hybrid #mechanic #garage #evrepair #bodyshop #cartrade #evgarage"
